"","date","temp_avg","temp_min","temp_max","temp_observ","precip","wind","wt_fog","wt_heavy_fog","wt_thunder","wt_sleet","wt_hail","wt_glaze","wt_haze","wt_drift_snow","wt_high_wind","wt_mist","wt_drizzle","wt_rain","wt_freeze_rain","wt_snow","wt_ground_fog","wt_ice_fog","wt_freeze_drizzle","wt_unknown","casual","registered","total_cust","holiday"
"1292","2014-07-15",25.3666666666667,22.05,31.9125,23.5083333333333,7.75825242718446,1.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,6478,7852,0
"1293","2014-07-16",23.3333333333333,19.0875,29.10625,20.5416666666667,26.3666666666667,2.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2282,9026,11308,0
"1294","2014-07-17",22.3,15.78,26.6,19.0636363636364,0.0184782608695652,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,9021,11610,0
"1295","2014-07-18",22.4666666666667,15.86875,27.36875,19.2583333333333,0,1.575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,8531,11657,0
"1296","2014-07-19",23.6333333333333,17.9875,27.88125,20.7833333333333,0.00898876404494382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5247,6517,11764,0
"1297","2014-07-20",23.7333333333333,19.66,27.0066666666667,21.0454545454545,0.121739130434783,2.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664,6141,10805,0
"1298","2014-07-21",24.1,20.4866666666667,27.4533333333333,21.6636363636364,0.0181818181818182,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852,8177,11029,0
"1299","2014-07-22",25.1,20.7266666666667,28.8066666666667,22.8454545454545,0,2.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,8580,11192,0
"1300","2014-07-23",27.3,21.60625,31.4875,24.175,0.332183908045977,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191,8030,10221,0
"1301","2014-07-24",24.6,20.95,30.93125,21.8166666666667,2.08585858585859,2.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398,8292,10690,0
"1302","2014-07-25",22.2,15.18125,26.775,18.3666666666667,0.233695652173913,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619,8692,12311,0
"1303","2014-07-26",24.4,17.44,29,21.9727272727273,0.0795454545454545,2.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559,6424,11983,0
"1304","2014-07-27",25.5666666666667,20.76875,30.49375,22.5,1.52020202020202,3.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4158,5847,10005,0
"1305","2014-07-28",25.5666666666667,20.34375,29.0625,23.6083333333333,0.728571428571428,5.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621,8067,10688,0
"1306","2014-07-29",20.7666666666667,15.8625,26.7625,16.8,0.0181818181818182,3.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,8788,11358,0
"1307","2014-07-30",19.7,12.225,24.88125,15.825,0,2.175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2477,8882,11359,0
"1308","2014-07-31",22.8,14.6333333333333,27.92,19.1545454545455,0,2.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2496,8486,10982,0
"1309","2014-08-01",24.1333333333333,18.2125,28.5875,22.3583333333333,0.167391304347826,2.575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,7641,9851,0
"1310","2014-08-02",22.1666666666667,17.91875,25.96875,19.5333333333333,3.99207920792079,2.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216,5621,10837,0
"1311","2014-08-03",23.6,19.23125,26.7125,21.125,4.39894736842106,2.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925,5899,9824,0
"1312","2014-08-04",23.7666666666667,18.2666666666667,28.2666666666667,20.7,7.57938144329897,1.725,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939,7948,10887,0
"1313","2014-08-05",25.0333333333333,18.25625,30.24375,20.825,0.643181818181818,1.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,8170,10716,0
"1314","2014-08-06",24.0333333333333,18.475,30.03125,20.6083333333333,1.58877551020408,2.075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,8348,10951,0
"1315","2014-08-07",24.2,18.6,28.7066666666667,20.5090909090909,0.1,2.475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2579,8484,11063,0
"1316","2014-08-08",22.8,16.3625,28.15625,18.85,0.00348837209302326,1.775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3326,7948,11274,0
"1317","2014-08-09",23.3666666666667,17.225,28.3,20.5666666666667,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4724,5632,10356,0
"1318","2014-08-10",24.3666666666667,18.08125,29.0125,20.6083333333333,0.208139534883721,1.775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4958,5721,10679,0
"1319","2014-08-11",23.4,16.55,29.06875,19.3083333333333,0.225925925925926,2.825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,6836,9612,0
"1320","2014-08-12",22.3,19.13125,26.7375,21.1083333333333,14.7145833333333,3.025,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,5090,5970,0
"1321","2014-08-13",24.4,20.00625,25.9,21.7583333333333,70.5134020618557,4.425,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532,8350,10882,0
"1322","2014-08-14",21.8,14.225,27.7,16.8416666666667,0.00740740740740741,3.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,8346,11006,0
"1323","2014-08-15",20.8333333333333,12.9875,27.43125,16.1583333333333,0,2.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481,8461,11942,0
"1324","2014-08-16",21.7666666666667,14.13125,26.875,18.425,0.00365853658536585,1.725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5827,6424,12251,0
"1325","2014-08-17",23.9666666666667,17.675,28.78125,20.975,0.00952380952380952,2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385,6203,10588,0
"1326","2014-08-18",24.1666666666667,19.03125,29.14375,21.15,0.0730337078651685,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,8200,10714,0
"1327","2014-08-19",24.4333333333333,20.48125,28.29375,22.35,0.0564705882352941,2.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,8665,10530,0
"1328","2014-08-20",24.2666666666667,19.2933333333333,28.9333333333333,20.8090909090909,0.581609195402299,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,7222,9150,0
"1329","2014-08-21",23.5666666666667,18.68125,29.9375,20.5583333333333,4.60721649484536,1.3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2019,7716,9735,0
"1330","2014-08-22",24.1,19.7666666666667,29.2,21.8909090909091,3.15913978494624,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,8039,10244,0
"1331","2014-08-23",22.2,20.10625,25.6875,20.7916666666667,3.1448275862069,2.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,4386,6431,0
"1332","2014-08-24",21.9666666666667,18.0625,23.74375,19.8583333333333,9.51538461538462,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841,6951,10792,0
"1333","2014-08-25",21.8666666666667,15.85625,26.425,18.75,0.00666666666666667,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,8599,10744,0
"1334","2014-08-26",23,15.75625,28.74,18.8916666666667,0.00851063829787234,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,8953,10874,0
"1335","2014-08-27",24.3,16.94,30.1466666666667,19.9,0.0032967032967033,1.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,9060,11138,0
"1336","2014-08-28",25.7333333333333,18.5666666666667,30.04,22.4181818181818,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9045,11061,0
"1337","2014-08-29",21.2666666666667,13.7933333333333,27.96,16.5181818181818,0,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847,8765,11612,0
"1338","2014-08-30",22.7333333333333,16.78,27.5266666666667,20.4636363636364,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945,5269,10214,0
"1339","2014-08-31",26.9,20.7133333333333,30.8466666666667,23.2818181818182,0.995402298850575,3.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547,4393,8940,0
"1340","2014-09-01",26.0666666666667,22.08125,32.75,23.75,12.0303921568627,1.625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306,4997,8303,1
"1341","2014-09-02",27.5333333333333,22.01875,32.81875,23.8583333333333,3.10736842105263,2.225,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1403,7220,8623,0
"1342","2014-09-03",25.5,21.4875,31.66875,22.5,8.55728155339806,1.125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,8995,10412,0
"1343","2014-09-04",25,19.70625,29.64375,21.85,0.0303370786516854,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,9269,10830,0
"1344","2014-09-05",26.7,21.0785714285714,31.4714285714286,23.67,0.00352941176470588,2.425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1859,9147,11006,0
"1345","2014-09-06",27.8333333333333,22.125,32.8125,23.8,1.15505617977528,2.85,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2781,6534,9315,0
"1346","2014-09-07",23.0333333333333,18.84,30.7533333333333,19.5909090909091,14.249494949495,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,7607,11229,0
"1347","2014-09-08",21.2,17.46875,25.0066666666667,18.5,0.0241379310344828,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,8649,10377,0
"1348","2014-09-09",21.3333333333333,18.3333333333333,23.84,19.7545454545455,0.194505494505495,3.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,9507,10978,0
"1349","2014-09-10",22.5333333333333,19.3266666666667,25.04,20.2909090909091,0.0191011235955056,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,9830,11233,0
"1350","2014-09-11",24.7333333333333,20.05625,28.1,22,0,3.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,9672,10997,0
"1351","2014-09-12",22.2,17.15625,29.06875,17.6416666666667,1.96666666666667,3.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,9986,12179,0
"1352","2014-09-13",18.9,15.70625,22.9125,17.0916666666667,0.550561797752809,2.625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2147,6060,8207,0
"1353","2014-09-14",16.2,10.31875,21.63125,12.075,3.17878787878788,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4086,7825,11911,0
"1354","2014-09-15",16.8666666666667,10.8375,21.73125,13.0666666666667,0.0123595505617978,1.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,9487,11348,0
"1355","2014-09-16",20.1,12.675,24.025,16.9083333333333,0.151612903225806,2.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,10229,12134,0
"1356","2014-09-17",17.7666666666667,11.74375,24.19375,13.6583333333333,0.0032967032967033,1.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,9940,11633,0
"1357","2014-09-18",18.6,12.5,24.1625,14.95,0.137362637362637,1.475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1447,10060,11507,0
"1358","2014-09-19",18.2,12.74375,24.45,14.7583333333333,0.192134831460674,3.325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,9836,11855,0
"1359","2014-09-20",20.8,14.1875,24.9875,16.9416666666667,0.0261904761904762,2.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4472,8205,12677,0
"1360","2014-09-21",20.9666666666667,13.925,27.63125,16.8166666666667,0.0172413793103448,2.375,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3421,7316,10737,0
"1361","2014-09-22",20.8,14.06875,26.74375,16.15,0.290909090909091,5.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1563,9439,11002,0
"1362","2014-09-23",15.5,7.9625,22.2125,10.325,0,2.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1367,10225,11592,0
"1363","2014-09-24",15.7666666666667,9.50625,21.43125,12.45,0.0943820224719101,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1112,8197,9309,0
"1364","2014-09-25",17.3333333333333,12.98125,20.51875,16.2583333333333,20.701,4.875,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,518,6127,6645,0
"1365","2014-09-26",18.9333333333333,13.36875,21.15,15.725,5.35054945054946,2.275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,9880,12131,0
"1366","2014-09-27",19.3,11.98125,25.525,13.9833333333333,0.010126582278481,1.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,8204,12626,0
"1367","2014-09-28",19.4333333333333,12.43125,26.8625,14.675,0.013953488372093,1.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605,7299,10904,0
"1368","2014-09-29",19.2,14.30625,24.65,16.4333333333333,0.0134831460674157,1.06666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1587,9040,10627,0
"1369","2014-09-30",19.9,16.55625,22.81875,18.0583333333333,1.0563829787234,1.875,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1416,10192,11608,0
"1370","2014-10-01",19.6333333333333,16.60625,23.91875,17.6416666666667,2.64705882352941,1.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,9321,10550,0
"1371","2014-10-02",18.7,13.9875,22.9875,15.7083333333333,0.176086956521739,1.525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1504,10192,11696,0
"1372","2014-10-03",18.3666666666667,15.0125,22.75,17.175,0.35,3.95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1688,9215,10903,0
"1373","2014-10-04",18.7333333333333,12.6666666666667,21.35,16.0666666666667,5.39333333333334,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,7272,10642,0
"1374","2014-10-05",10.3666666666667,3.1625,18.58125,5.96666666666667,0.0955555555555556,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,6838,9647,0
"1375","2014-10-06",13.6666666666667,4.88666666666667,19.3733333333333,9.80909090909091,0.00337078651685393,4.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,9000,10655,0
"1376","2014-10-07",17.9666666666667,11.0125,22.36875,15.2833333333333,0.88125,3.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,8342,9464,0
"1377","2014-10-08",18.7,12.74375,22.875,14.8416666666667,9.16481481481482,3.35,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1435,9826,11261,0
"1378","2014-10-09",16.3,8.85625,23.325,10.925,0.0155555555555556,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,9616,11230,0
"1379","2014-10-10",15.9333333333333,10.65625,20.175,14.0166666666667,0.127472527472528,2.225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,6840,8144,0
"1380","2014-10-11",12.8666666666667,11.175,15.6625,11.4833333333333,9.55204081632653,3.025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1572,4125,5697,0
"1381","2014-10-12",12.9666666666667,8.7875,15.55,10.1083333333333,2.98604651162791,2.225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3492,5927,9419,0
"1382","2014-10-13",15.8,11.11875,17.39375,14.5416666666667,0.490909090909091,1.325,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1080,5531,6611,1
"1383","2014-10-14",20.9333333333333,15.2375,22.25,19.9916666666667,2.75773195876289,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,9340,10900,0
"1384","2014-10-15",21.9333333333333,18.33125,25.28125,21.6666666666667,4.72105263157895,3.825,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,444,5656,6100,0
"1385","2014-10-16",16.3,14.13125,22.04,15.0833333333333,25.3578431372549,1.925,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1180,8896,10076,0
"1386","2014-10-17",16.7,11.01875,20.40625,12.65,0.776086956521739,2.825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659,9281,11940,0
"1387","2014-10-18",16.2666666666667,10.83125,22.1866666666667,13,0.00705882352941176,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,6910,10848,0
"1388","2014-10-19",12.0666666666667,8.5375,18.7125,9.49166666666667,0.00352941176470588,4.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2273,5848,8121,0
"1389","2014-10-20",10.7666666666667,3.3375,16.38125,5.69166666666667,0.0181818181818182,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1202,8224,9426,0
"1390","2014-10-21",14.7333333333333,6.04,19.82,10.1636363636364,1.27816091954023,2.05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,6722,7467,0
"1391","2014-10-22",12.3,10.175,17.84375,11.9166666666667,18.1228260869565,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,4146,4386,0
"1392","2014-10-23",13.6333333333333,10.62,15.7,12.2181818181818,9.38947368421053,6.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1055,8699,9754,0
"1393","2014-10-24",15.5666666666667,10.725,18.4125,11.8083333333333,0.0142857142857143,4.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1716,8737,10453,0
"1394","2014-10-25",14.2666666666667,6.14375,20.58125,8.20833333333333,0.11358024691358,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3828,7354,11182,0
"1395","2014-10-26",16.1666666666667,7.2625,21.6125,12.9916666666667,0,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3307,6946,10253,0
"1396","2014-10-27",12.6,3.925,20.80625,5.725,0,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1577,8961,10538,0
"1397","2014-10-28",16.8333333333333,6.73125,23.63125,13.4666666666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,10163,11582,0
"1398","2014-10-29",17.3,10.7,24.96875,14.9583333333333,0.195348837209302,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,8625,9396,0
"1399","2014-10-30",10.5,5.625,18.4375,7.03333333333333,1.12,2.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,9158,10045,0
"1400","2014-10-31",9.43333333333333,4.75625,14.3125,5.61666666666667,0.0072289156626506,2.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,8444,9575,0
"1401","2014-11-01",9.63333333333333,5.76875,12.19375,8.28333333333333,0.128235294117647,6.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,4936,6064,0
"1402","2014-11-02",7.93333333333333,5.26875,10.5625,6.175,0.526744186046512,7.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,894,4749,5643,0
"1403","2014-11-03",9.2,3.9625,12.25,7.08333333333333,0.00697674418604651,3.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,619,7944,8563,0
"1404","2014-11-04",11.4666666666667,4.55,17.81875,7.74166666666667,0,1.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,9059,9809,0
"1405","2014-11-05",15.1333333333333,8.03125,19.85625,11.5916666666667,0.16625,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,8418,9118,0
"1406","2014-11-06",13.3,10.3875,18.53125,11.4416666666667,10.7086956521739,2.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,422,6884,7306,0
"1407","2014-11-07",10.8333333333333,6.58125,16.51875,8.35833333333333,5.04891304347826,5.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,7844,8690,0
"1408","2014-11-08",5.33333333333333,-1.0625,11.725,1.575,0.02375,2.45,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1772,5779,7551,0
"1409","2014-11-09",8.96666666666667,1.66666666666667,12.4133333333333,4.69090909090909,0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,5824,7826,0
"1410","2014-11-10",8.5,1.9875,15.4875,3.79166666666667,0.0214285714285714,1.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,8119,9294,0
"1411","2014-11-11",10.9666666666667,2.82666666666667,18.52,6.70909090909091,0.00375,1.45,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1720,9052,10772,1
"1412","2014-11-12",15.0666666666667,4.925,20.40625,12.925,0.0288888888888889,3.675,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,779,8760,9539,0
"1413","2014-11-13",6.13333333333333,2.74375,14.35,3.78333333333333,0.169411764705882,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,6639,7124,0
"1414","2014-11-14",2.83333333333333,-0.273333333333333,6.40666666666667,0.763636363636364,1.2031914893617,5.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,479,6539,7018,0
"1415","2014-11-15",1.7,-2.1,5.55625,-1.1,0.00379746835443038,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,4721,5938,0
"1416","2014-11-16",3.1,-1.79333333333333,6.7,2.89090909090909,0.287179487179487,1.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,862,3875,4737,0
"1417","2014-11-17",6.23333333333333,3.16,8.32,5.08333333333333,7.53655913978494,3.325,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,169,3914,4083,0
"1418","2014-11-18",0.5,-4.4875,7.90625,-3.59166666666667,13.0315789473684,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,5257,5528,0
"1419","2014-11-19",-3.16666666666667,-7.6875,1,-5.50833333333333,0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,5788,5982,0
"1420","2014-11-20",4.2,-4.43125,5.86875,0.375,0.0285714285714286,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,6923,7234,0
"1421","2014-11-21",0.966666666666667,-3.27333333333333,8.18666666666667,-2.31818181818182,0,4.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,5932,6345,0
"1422","2014-11-22",0.0999999999999999,-6.675,5.2375,-3.9,0.118292682926829,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,4653,5561,0
"1423","2014-11-23",7.1,-2.81875,10.79375,3.00833333333333,0.346341463414634,2.325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,4453,5560,0
"1424","2014-11-24",16.4333333333333,4.85625,20.03125,18.4666666666667,9.83232323232323,5.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,8072,9142,0
"1425","2014-11-25",14.0333333333333,9.89375,20.9125,11.125,0.0134146341463415,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,7239,8127,0
"1426","2014-11-26",5.26666666666667,3.58125,12.05,4.49166666666667,12.0766666666667,3.55,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1371,1424,0
"1427","2014-11-27",3.56666666666667,0.453333333333333,6.26,1.27272727272727,18.1818181818182,2.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,431,1412,1843,1
"1428","2014-11-28",1.96666666666667,-1.45,5.49375,-0.5,0.0743589743589743,3.575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,2089,2609,0
"1429","2014-11-29",1.73333333333333,-3.1375,4.8875,0.416666666666667,0.0111111111111111,2.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,2641,3651,0
"1430","2014-11-30",8.56666666666667,0.86875,11.31875,5.73333333333333,0.00384615384615385,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,3993,4966,0
"1431","2014-12-01",14.4666666666667,4.54375,19.1625,8.7,0.37625,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,5854,6314,0
"1432","2014-12-02",4.33333333333333,1.6375,16.1125,1.775,8.80326086956522,3.125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,2596,2653,0
"1433","2014-12-03",5.36666666666667,1.70625,8.175,4.51666666666667,10.6966292134831,3.425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,6630,6853,0
"1434","2014-12-04",5,-0.9125,9.23125,0.15,0.109756097560976,1.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,6986,7332,0
"1435","2014-12-05",4.7,1.0875,6.04375,3.50833333333333,0.377906976744186,1.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279,5707,5986,0
"1436","2014-12-06",6.63333333333333,3.53125,7.2625,5.325,2.6080459770115,3.025,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,287,2390,2677,0
"1437","2014-12-07",5.6,1.225,8.84375,1.68333333333333,13.4879120879121,5.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,4550,5253,0
"1438","2014-12-08",1.46666666666667,-1.4875,6.2125,-0.808333333333333,0.0654320987654321,4.4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,263,5763,6026,0
"1439","2014-12-09",2.43333333333333,-0.593333333333333,4.34,2.12727272727273,8.10574712643678,5.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,3215,3290,0
"1440","2014-12-10",6.43333333333333,1.78,7.24666666666667,4.38181818181818,4.90963855421687,7.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,6436,6697,0
